Datetime,Tweet Id,Text,Username
2022-01-15 21:57:10+00:00,1482471948017758208,"This all-time favorite song never leaves the chart.

@ONEOKROCK_japan #ONEOKROCK 
Stream #Renegades_ONEOKROCK
Watch #FlipACoin on #Netflix https://t.co/xOGZ3gKApD",OdrieMoriuchi
2022-01-15 21:56:38+00:00,1482471817692561411,@Michael_Arya_ @RajbShettyOMK please make this movie available on Netflix #netflix or  prime #PrimeVideo,charukeshaa
2022-01-15 21:55:52+00:00,1482471622179274753,"Need a secure VPN? Go with the most trusted player in the industry: Nord VPN

Take advantage of their anniversary promotion 👉 https://t.co/b4dM6usiXO

Deal ending soon!

#vpn #subscription #netflix #tor",FortniteHack15
2022-01-15 21:55:09+00:00,1482471443820597251,"""You see, my path wasn't a straight line, and yours is still being written."" #DannyLaRusso @ralphmacchio to #MiguelDiaz @Xolo_Mariduena #CobraKai
#CobraKaiSeason4 #quote #Netflix #careerpath #careeradvice #karate #transferableskills https://t.co/S3FKmBDnCF",DCasha
2022-01-15 21:55:07+00:00,1482471435213885452,So many questions with #StayClosenetflix with the ending.  #Netflix #stayclose,rbcurly
2022-01-15 21:52:44+00:00,1482470835487137792,"Okay @netflix … why are the prices increasing but the content isn’t? There’s truly nothing exciting about #Netflix right now. I’m just waiting on Raising Dion, new seasons of You, The Circle, Love Is Blind, etc. Where are the good movies? Make it make sense. https://t.co/tr5iIDW2n6",krystianrenee_
2022-01-15 21:52:29+00:00,1482470770064437254,"Watching @CobraKaiSeries (@SPTV). New Episode - Then Learn Fly (S04E03) #CobraKai #KarateKidUniverse @KarateKidMovie @Netflix 

Watching on #Netflix https://t.co/n1rsggb8Ga",zell1819
2022-01-15 21:51:52+00:00,1482470616078831618,#Archive81 just keep doing what your doing strong storytelling and this could be a strong series. #blacktwitter #netflix,mmr04055
2022-01-15 21:51:43+00:00,1482470576828604417,"Twenty minutes into #Archive81 on #Netflix. Really good 👍 

Paranoid sound engineer investigating spooky tapes.",Ollie_Iron
2022-01-15 21:49:17+00:00,1482469964879646727,#Riot is a pretty good movie. #Netflix,An80sBabyy
2022-01-15 21:48:28+00:00,1482469758473801736,"Currently, this #Netflix #movie is still being discussed a lot, not only on #cinetv on #hive. You probably guessed which one I'm talking about already: #DontLookUp. I haven't watched it yet, but maybe I will soon. Here's another #review by @newigennity https://t.co/tPQHerRKmP",makehivethrive
2022-01-15 21:48:11+00:00,1482469689641082888,@officialkanelim @netflix Where is season 2 of Bling Empire!? 😭 I’m literally rewatching the first season for the 5191730736236 time lol 😂 #blingempire #Netflix,lorriekavulani
2022-01-15 21:48:00+00:00,1482469643608633348,Yall gotta watch #Netflix #Archive81 😬😳,WeadiaMedia
2022-01-15 21:45:55+00:00,1482469119777669122,"This is my addition to the amazing discourse between @TheQuartering and @LHissrich .

#TheWitcher #Netflix

THE QUARTERING and L. Hissrich, writer for THE WITCHER, talk RACE SWAPPING | Freeze Peach Gaming https://t.co/5i0cTz5CYf #LBRY via @OdyseeTeam",FreezePeachYT
2022-01-15 21:44:20+00:00,1482468719385272321,@MTB_Flyer I saw #thegentlemen at the cinema but will rewatch on #Netflix 👍,darcybbc
